PCAFractionOfComponentsFor95PercentVariance,PCAKurtosisFirstPC,PCASkewnessFirstPC,dataset,firstQuartileCorrelation,firstQuartileCovariance,firstQuartileEntropy,firstQuartileKurtosis,firstQuartileSkewness,logNumberOfInstances,maxCorrelation,maxCovariance,maxEntropy,maxKurtosis,maxSkewness,meanCorrelation,meanCovariance,meanEntropy,meanKurtosis,meanSkewness,medianCorrelation,medianCovariance,medianEntropy,medianKurtosis,medianSkewness,minCorrelation,minCovariance,minEntropy,minKurtosis,minSkewness,missingValuesRatio,numberOfInstances,numberOfMissingValues,sparsity,sparsityOnNumericColumns,thirdQuartileCorrelation,thirdQuartileCovariance,thirdQuartileEntropy,thirdQuartileKurtosis,thirdQuartileSkewness
0.9375,-1.7764431367966644,0.0008004059775304,g2-16-50.csv,0.4943307358256226,2418.152940306537,,-0.5658414493575342,-0.033150241473732,7.60489448081162,0.538403305403075,5189.354363314056,,-0.410776950672119,0.0642067430709145,0.5059256751189783,2650.7931960304954,,-0.5168849286816193,0.0016664816292609,0.5040584882571417,2516.266607833737,,-0.5042663574274431,0.0062754529950966,0.4696742795279129,2296.310719751785,,-0.6325100661286802,-0.064267073686773,0.0,2008.0,0,0.0,0.0,0.517861462840982,2576.548802795792,,-0.4701646391933981,0.0297155765471894
0.875,-1.957389632993452,-0.0022114768373502,g2-128-60.csv,0.3975516360207063,2416.412155141086,,-0.3847505650152842,-0.0252823722742395,7.624130585661289,0.4742228544499586,6690.370467044972,,-0.071339888943362,0.0983132104368096,0.4091928525235767,2534.853512170235,,-0.3328141669118125,-0.0024532049151008,0.4092818591950357,2503.842934442364,,-0.3428082925085642,-0.0015709659586726,0.334871967620422,2009.8193634821196,,-0.572659786123539,-0.1261519761236354,0.0,2047.0,0,0.0,0.0,0.4208753222662981,2595.653102542356,,-0.2896049648297024,0.022320354881616
0.875,-1.8399148285309148,0.0031940985819095,g2-8-30.csv,0.7452785713479377,2387.5211433287486,,-1.150175614698096,-0.0061255554328989,7.530479995245536,0.7665435725260741,3314.9078289896534,,-1.0854490614473749,0.0384544197817157,0.7506413360436152,2514.701873279223,,-1.138546405940449,0.0056162795026332,0.7499157089363757,2411.7425048205505,,-1.1417776651268092,-0.0023106621287312,0.7359187545058865,2310.8771329642764,,-1.1843327331344649,-0.0113632858572047,0.0,1864.0,0,0.0,0.0,0.7557198735171321,2472.9169231004034,,-1.130223068133272,0.0123172629237216
0.90625,-1.8364855406219056,-0.0028215165020774,g2-32-60.csv,0.4042689488285298,2471.2684637445723,,-0.3953272114762067,-0.0243806934178946,7.61972421378267,0.4637405372925995,6497.34437152136,,-0.1718357258268277,0.0840086507058373,0.4144281760671268,2653.2839538074663,,-0.3464378774853536,0.0031996322312291,0.4142922920554773,2543.5186671696283,,-0.3492619087325357,-0.0042520470548772,0.3671079987866443,2236.932572000908,,-0.458467197843396,-0.0751379408937279,0.0,2038.0,0,0.0,0.0,0.424949452557474,2617.3517670880665,,-0.3182462937411997,0.0338900896261979
1.0,-0.9371368711523612,-0.01759605693592,g2-4-90.csv,0.2144736308134094,1789.685780730287,,-0.5708302420912509,-0.0337401945802549,7.408530566894626,0.255590158579013,8454.215269492988,,-0.3832652101773983,0.0687748169185989,0.2299498511341359,3395.6091185888604,,-0.5173260694881802,-0.0026842404801126,0.2272553956654722,1904.4842975540728,,-0.5394761600436344,0.0032448787434321,0.2123793251405172,1655.0723648859737,,-0.6070867476880535,-0.0860015363259136,0.0,1650.0,0,0.0,0.0,0.2427452009409314,3514.358742121028,,-0.4859719874405637,0.0343008328435744
1.0,-1.2424446141112413,-0.0054431609251001,g2-8-80.csv,0.2819292352830056,2267.3509628949405,,-0.2540586053152193,0.0009285101013546,7.52131798019924,0.3312616490206213,8633.04555071883,,-0.1618589010599049,0.0350872402245569,0.2919731144105025,3067.531450346481,,-0.2249794574720344,0.0116850654990283,0.2955883320557818,2425.696492980624,,-0.2105894785299475,0.0198869998509481,0.2466395757075472,1963.969323919025,,-0.3312334860560804,-0.0353410247139246,0.0,1847.0,0,0.0,0.0,0.3043701434437172,2490.2712229606027,,-0.1793363391855,0.0289071276748429
0.69140625,-1.9943736619304664,-0.0010404988472992,g2-256-30.csv,0.7299189777295206,2466.0868606562976,,-1.1050684376077284,-0.0159016355544469,7.624130585661289,0.7827991701073398,3594.989079696535,,-0.9302442482965794,0.065866464308565,0.735168625636888,2504.044139719951,,-1.0838621243108493,-0.0006073477703616,0.7352788659748265,2500.312125939732,,-1.0879044496026784,-0.0022727009330567,0.6676887426025695,2277.9381996207403,,-1.1714012899008857,-0.0570922227648374,0.0,2047.0,0,0.0,0.0,0.7403988791695989,2535.8458253883205,,-1.0640377442631537,0.0150404446154627
0.625,-1.9305386385196173,0.0362174786389187,g2-8-20.csv,0.8737452243260175,2461.2030310008654,,-1.5477027960282577,-0.0260104912102901,7.51479976048867,0.8827512989556506,2937.7982569627884,,-1.4943201845282468,-0.0154481690875483,0.8754603925189649,2527.155142698915,,-1.532824457201596,-0.0236002580337942,0.8748645161298965,2485.730539996851,,-1.5322446092318405,-0.0204640542912513,0.8695223362848485,2399.354156279064,,-1.557771550044434,-0.038970368307945,0.0,1835.0,0,0.0,0.0,0.8775077160174806,2531.673967281653,,-1.5244424085754893,-0.0177167210420041
1.0,-1.6155153819051922,0.0318567920612959,g2-8-50.csv,0.4912455419519656,2290.370031354198,,-0.5858300660541254,-0.0155989738616328,7.549082710812286,0.5246340278992383,4996.533482488425,,-0.4423455762948522,0.0419745366554086,0.5016129271083838,2629.930559604536,,-0.5594771790703758,0.0018647493578353,0.5015280178482439,2346.0963511104223,,-0.5631911852832772,0.0096508294149379,0.4781586360928647,2208.341921681368,,-0.7013319927230168,-0.0538034631801246,0.0,1899.0,0,0.0,0.0,0.5122022045176863,2418.139422764796,,-0.5242465549392787,0.0195718272234615
0.0625,-1.9908681386022555,-0.0158384939202663,g2-16-10.csv,0.9628806541307988,2483.1075107671577,,-1.861449584291219,0.0116806712889841,7.526717561352706,0.9665108634468978,2642.860008379292,,-1.8509697909225784,0.0225118542022555,0.963686887744718,2500.1794066337848,,-1.85754727272229,0.0134620402719726,0.9636387300570792,2493.8339285589936,,-1.856663066686996,0.013120921996568,0.9604655989459449,2461.717265345013,,-1.86562564578036,0.0081958514173703,0.0,1857.0,0,0.0,0.0,0.9645489446249856,2508.1953772015954,,-1.853686955799351,0.0147024335363369
0.875,-1.9507706473426412,-0.0017078718720089,g2-256-90.csv,0.2238143514006456,2354.630785234669,,-0.1857689095743139,-0.0299358847699823,7.624130585661289,0.532544900405179,11483.596337486468,,0.2077764233926693,0.1124988623738737,0.2361282762543144,2529.632378536903,,-0.1177614731530975,0.0021811010709691,0.2362554477057575,2497.978378462915,,-0.1195215234998754,0.0017222155649673,0.1201126171998992,1231.4474120151035,,-0.3584732072592267,-0.1395816606731199,0.0,2047.0,0,0.0,0.0,0.2486200397961842,2644.580015290717,,-0.0623169850178974,0.0404449469064759
1.0,-0.8109488680810832,-0.0611087895151446,g2-2-90.csv,0.2477346255704785,1509.2043226848768,,-0.7085042215471536,-0.0973831316503822,7.3864708488298945,0.2477346255704785,6271.190374674174,,-0.6580493268503007,-0.0236414979207385,0.2477346255704785,3801.891960246325,,-0.6916859233148693,-0.0728025870738343,0.2477346255704785,3713.586571813125,,-0.6916859233148693,-0.0728025870738343,0.2477346255704785,1509.2043226848768,,-0.725322519779438,-0.1219636762269301,0.0,1614.0,0,0.0,0.0,0.2477346255704785,6006.274209374574,,-0.674867625082585,-0.0482220424972864
1.0,-0.8145077710721926,0.2916176883120043,s2.csv,0.2255160121556846,8247830996.992568,,-1.0321963216697687,-0.2094593438960332,8.06777619577889,0.2255160121556846,39859611355.17471,,-0.7849657345672645,0.1234500624229394,0.2255160121556846,22478233549.460747,,-0.949786125968934,-0.098489541789709,0.2255160121556846,20902745922.83785,,-0.949786125968934,-0.098489541789709,0.2255160121556846,8247830996.992568,,-1.1146065173706037,-0.3204291460023574,0.0,3190.0,0,0.0,0.0,0.2255160121556846,35133148475.30603,,-0.8673759302680992,0.0124802603166152
0.3846153846153846,-1.3707682221449629,0.2877265926035916,dim13.csv,-0.3866783000577166,-5884857089.101487,,-1.154797998733626,-0.2056112229235927,8.242493153187626,0.8107334656677467,79135480025.37726,,0.6965702082313943,1.5841429517611814,-0.0362937731442624,2323411437.6239166,,-0.7007555980702058,0.0550309590107229,-0.0309072895505805,-151002253.42816016,,-0.7852156425471946,-0.1012427690847402,-0.8339084899103164,-42155925440.613976,,-1.4228438072834728,-1.0778904314131184,0.0,3799.0,0,0.0,0.0,0.2802478308446088,10782668078.25796,,-0.4251001709881734,0.3888421646921728
1.0,-1.2176911129967924,0.0112553638733015,g2-2-50.csv,0.5595649285574849,1872.0689620588516,,-0.9396689843533632,-0.0281486554388727,7.3938782901077555,0.5595649285574849,3394.211903112878,,-0.8773522647949865,0.007039228878135,0.5595649285574849,2608.9984399659384,,-0.9188967445005708,-0.0164193606665368,0.5595649285574849,2584.856447346012,,-0.9188967445005708,-0.0164193606665368,0.5595649285574847,1872.0689620588516,,-0.9604412242061552,-0.0398779502112087,0.0,1626.0,0,0.0,0.0,0.5595649285574849,3321.785925253099,,-0.8981245046477787,-0.0046900658942008
0.765625,-1.977367915601468,-0.0010300463111844,g2-64-30.csv,0.7289299894516659,2458.344524888445,,-1.1108062411547834,-0.0184231772479196,7.6236419465115715,0.7661410281193453,3595.7899490209293,,-1.0050077465772491,0.0541465856592639,0.734940882195304,2508.389744158921,,-1.0840403016735358,0.0035846581651337,0.7348399548594348,2495.857627381951,,-1.0840671888438274,0.0028923147016048,0.704165058055117,2331.498216808037,,-1.157253366919956,-0.0520206778785968,0.0,2046.0,0,0.0,0.0,0.7410115897489169,2532.9328791105304,,-1.0518732139443596,0.0214840202018507
0.0078125,-1.998717150049272,0.001940713297462,g2-128-10.csv,0.960550065588906,2488.862490995936,,-1.8516133506690904,-0.000488957575324,7.622663951323595,0.9664075997701054,2653.247400794848,,-1.835142246060731,0.0133242817341695,0.9613272662715396,2499.7796147988065,,-1.848078002506877,0.0019328793861687,0.9613509590479428,2499.3870757433388,,-1.848461868840276,0.0019158422364501,0.9554963521429688,2436.5440179008456,,-1.858231322876786,-0.0092666929663012,0.0,2044.0,0,0.0,0.0,0.9621249479921434,2510.229554847204,,-1.8451191866696155,0.0046509314895409
0.4296875,-1.9987662666456767,0.0009896374933667,g2-512-20.csv,0.8594530448577506,2480.9853799829134,,-1.4990393150919172,-0.0084708537114196,7.624130585661289,0.9145043084146188,3023.423798792884,,-1.413587987116419,0.0418505710779048,0.8619706009767338,2503.606200291505,,-1.4861583042257291,-0.0009666875198209,0.8620646298204118,2503.2909418260324,,-1.4874672400219695,-0.0007791292956484,0.7782030730436957,2243.3300858467264,,-1.5326043213263711,-0.0461245842066025,0.0,2047.0,0,0.0,0.0,0.8645803825533452,2525.327614058386,,-1.4738473799654066,0.0069022705910123
0.9375,-1.5975681088940203,0.0028443137379894,g2-16-70.csv,0.3149922403306699,2260.7877354343364,,-0.2600806925801308,-0.0401073747277062,7.595889917718538,0.3859545697919261,7523.876361192589,,-0.0238439212380727,0.0843204041077155,0.3305223140598582,2671.794445298111,,-0.2068608931010934,-0.0157767942952543,0.331071359003848,2365.868363436084,,-0.1950038411528385,-0.0104755617960168,0.2782439938217474,1974.79248580762,,-0.4075643399057242,-0.1267827375965097,0.0,1990.0,0,0.0,0.0,0.3447580060076009,2518.6153869523578,,-0.1520943472944149,0.0229846038424186
0.015625,-1.997524375780124,-0.0009811420066786,g2-64-10.csv,0.9609917235913908,2493.605182964905,,-1.853274538012165,-0.0019956993194966,7.621195162809845,0.965647418663878,2647.415434091324,,-1.839828874822562,0.0134466610282266,0.9618123160654408,2505.652064269485,,-1.85019867403295,0.000611758633209,0.9618441223086984,2503.578338785293,,-1.849662892343812,0.0001343144037503,0.9571370557468508,2456.691645050965,,-1.8636766679794243,-0.0061718181711512,0.0,2041.0,0,0.0,0.0,0.962599524121012,2515.160555427464,,-1.8475311957302596,0.0029090774711217
0.921875,-1.7812341816831512,0.0047670658339493,g2-64-100.csv,0.1859162263505527,2331.8524986363573,,-0.1484197356503255,-0.0484231774381596,7.623153068476902,0.2750125647192912,13145.106810080431,,0.1437236589888821,0.1350237799979047,0.1997659167152352,2660.5308446975223,,-0.0829794115696481,-0.0081270276840602,0.199545424825087,2509.087753529921,,-0.0768762141458252,-0.0159613565631128,0.1276274900642624,1575.5858929947035,,-0.2766469514435061,-0.1441204375833566,0.0,2045.0,0,0.0,0.0,0.2133820573180942,2693.381316716826,,-0.0353340877845854,0.029324487402948
1.0,-1.0555318116216723,-0.0210211728507772,g2-4-70.csv,0.3182148901600305,1771.3909524989442,,-0.5945576192533989,-0.0426115192196815,7.409136443920128,0.3600608312548954,5778.265487583283,,-0.3406361462093121,0.0275691027570918,0.3291096606542189,2749.4350784648423,,-0.5069403590786464,-0.0208102552763198,0.3253806721081935,1874.492479856102,,-0.5359465122712854,-0.0178712889167797,0.3001058070058565,1637.0113301396766,,-0.6152322655627027,-0.0750675460288116,0.0,1651.0,0,0.0,0.0,0.3455150912881438,2872.4402145623408,,-0.4483292520965329,0.0039299750265819
0.5390625,-1.9950454639075748,0.0019767812902306,g2-128-20.csv,0.859368076307589,2481.5649888147186,,-1.501209613002784,-0.008672647652184,7.6236419465115715,0.8808048215212022,3035.259768598518,,-1.4422079232315534,0.0253595000434905,0.8623048449367496,2507.586558174865,,-1.4877075533031117,-0.0019730059379439,0.8623731947322754,2504.761998126226,,-1.48664687042201,-0.0029007499213462,0.836197134050566,2391.2170542079834,,-1.5257809121413777,-0.0332003082642134,0.0,2046.0,0,0.0,0.0,0.8651895214947919,2528.5957643514566,,-1.4757806923776418,0.0052827351329206
0.83203125,-1.9673813717374349,-0.0010065961924059,g2-512-100.csv,0.1882251622800921,2340.0582614163445,,-0.1545247002067493,-0.0338166215760767,7.624130585661289,0.4922509409765592,13643.42719407702,,0.2377780557418489,0.1764881512754789,0.1996303772304334,2513.788578528863,,-0.0802874636903923,0.0017714093287156,0.1997698135377892,2494.361530547291,,-0.0811221027975088,0.0019584246147465,-0.2844918058506183,-3597.806334138938,,-0.3705721176664931,-0.1418217676830696,0.0,2047.0,0,0.0,0.0,0.2110979238401896,2648.447306121396,,-0.0168804898910197,0.0355299751368681
0.6,-1.0383164077916884,-0.1333869063972151,dim10.csv,-0.2269931198622348,-2237088076.4401097,,-1.1946703268423284,-0.4859064088160485,8.08825472712243,0.7135366803421218,68355732242.66406,,6.84739207298025,2.2113264755480166,-0.0054818582417718,2006596937.840904,,0.3698866560018687,-0.0333080590076748,-0.0179545239554121,559922527.233978,,-0.4755590291265716,-0.2053473474118015,-0.7824449791510063,-38435362543.59782,,-1.3064692940366067,-1.326469847603306,0.0,3256.0,0,0.0,0.0,0.2584743863944433,7003268370.168104,,0.443167874137665,-0.0074102707402198
0.3333333333333333,-0.7553257007937533,0.4055414981339514,dim15.csv,-0.2820448035273916,-2272768609.609811,,-0.8029734402659512,-0.1952200177432943,8.605020901781758,0.7852928061088004,50724715897.00053,,4.98440755177307,1.3539946466448325,-0.0321733945037616,415863430.3728489,,0.4452826869625595,0.1816064936659862,-0.0432570622270267,138209951.60073265,,0.1245841690494922,-0.0774501564822351,-0.9132259140058844,-13796858257.00608,,-1.1887017495167371,-1.2405220776028985,0.0,5459.0,0,0.0,0.0,0.2365796382038606,1478379594.3591976,,1.234073371111985,0.8598192252207479
1.0,-1.1906870485067067,0.064867430544143,a1.csv,0.0173249857702883,731719152.841885,,-1.02037874813463,-0.0146795399298592,7.958576903813898,0.0173249857702883,52032876890.29271,,-0.5227853407168896,0.1565288860950379,0.0173249857702883,21944560710.76497,,-0.8545142789953832,0.0423899354117731,0.0173249857702883,17506823399.96264,,-0.8545142789953832,0.0423899354117731,0.0173249857702883,731719152.841885,,-1.1862432172738768,-0.0717490152714915,0.0,2860.0,0,0.0,0.0,0.0173249857702883,38719664957.88572,,-0.6886498098561364,0.0994594107534055
1.0,-1.0910836877867938,0.0909499778672115,s1.csv,-0.015958243047009,-643398983.9845225,,-0.8883003570272119,0.1400855783635947,7.887208585813932,0.0,49776403309.18921,,-0.2657260202985103,0.2855947806167412,-0.015958243047009,20286478242.90185,,-0.6807755781176447,0.1885886457813102,-0.015958243047009,16006454323.20136,,-0.6807755781176447,0.1885886457813102,-0.015958243047009,-643398983.9845225,,-1.095825135936779,0.0915825109458792,0.0,2663.0,0,0.0,0.0,-0.015958243047009,36936331550.08774,,-0.4732507992080775,0.2370917131990257
1.0,-0.672820907675554,0.434315049998018,a3.csv,0.0266796451195256,4186932.998443272,,-1.0023422065462495,-0.3466217483732107,8.00836557031292,0.0266796451195256,174714062.69971293,,-0.7335541384082083,-0.1296333962813441,0.0266796451195256,81012645.24451518,,-0.9127461838335692,-0.2742922976759219,0.0266796451195256,72574792.63995227,,-0.9127461838335692,-0.2742922976759219,0.0266796451195256,4186932.998443272,,-1.09193822925893,-0.4189511990704996,0.0,3006.0,0,0.0,0.0,0.0266796451195256,149400504.88602418,,-0.8231501611208887,-0.201962846978633
1.0,-1.3833576926570963,0.0382529698531602,g2-4-50.csv,0.518605766917439,2089.860859002936,,-0.7818433633148343,-0.0059672408422069,7.43307534889858,0.5493873120779705,4412.31640953324,,-0.7110074283864951,0.0228567356318027,0.5287706679829745,2622.630324044104,,-0.7603284598991958,0.0032602827233588,0.5285913062986468,2198.065466496839,,-0.7591792543794953,0.0060094726000479,0.5158022682279141,2051.268596712845,,-0.8119479024512977,-0.0218345499384631,0.0,1691.0,0,0.0,0.0,0.5316460480772295,2652.3045878108605,,-0.7376643509638569,0.0152369961656137
0.890625,-1.9136060004922784,0.0015270059788059,g2-64-60.csv,0.4034600724145083,2449.349105318686,,-0.3826748707927285,-0.0250065380415767,7.623153068476902,0.4708224627228577,6587.581851109334,,-0.1779204556287683,0.1144311498714242,0.4140755900741638,2582.390000182394,,-0.3395110662217586,0.0045907692204172,0.4139090944479562,2530.352664606051,,-0.3472577804114436,-0.0027681660810405,0.3585097738498211,2112.493933942267,,-0.537385555992806,-0.0661678672925216,0.0,2045.0,0,0.0,0.0,0.4248609395613127,2608.6883785927203,,-0.2840964105105726,0.0346495804647456
0.90625,-1.8826978438832187,0.0022682131362229,g2-32-50.csv,0.4922636648512087,2446.8225181982307,,-0.543594362683688,-0.0271978611129519,7.618742377670413,0.5437454950194908,5270.5987883936805,,-0.29193008910259,0.100074391676616,0.501376472540603,2590.695426921524,,-0.4764602483075628,-0.0025065738585037,0.5018829896699595,2522.718615293272,,-0.471535204131251,-0.0059010519196931,0.4390356801071101,2104.1174208232164,,-0.6616102970753954,-0.0987656667755092,0.0,2036.0,0,0.0,0.0,0.5118925309458574,2604.014294782369,,-0.4067357439099844,0.0216980298691927
0.578125,-1.989429528636342,-0.0067093969929332,g2-64-20.csv,0.8592654836116466,2480.525538110884,,-1.4993976744423176,-0.0123542543957709,7.621195162809845,0.8770598232927596,3044.182021020069,,-1.4451077482237515,0.0267309343182963,0.8619000841586664,2506.1897807182763,,-1.4844390237335172,-0.0026808970816889,0.862073850416854,2499.8881035584245,,-1.4868135708744692,-0.0017318207631683,0.8457441483201883,2396.298629804689,,-1.511612121054656,-0.0300691241677635,0.0,2041.0,0,0.0,0.0,0.864826715869163,2520.571614200556,,-1.4735863420105637,0.006673262467754
0.013671875,3.2509098987235605,1.8859768295865624,dim1024.csv,-0.1809151756952015,-413.3385286783041,,-1.352021546642971,-0.3032094024748311,5.993961427306569,0.9203013945676076,5705.519488778047,,0.9395637942739548,1.3365752808636084,0.0045815066568808,12.37363302774262,,-1.045517485500182,-0.0452891697414095,0.0045645857285431,10.98794887780613,,-1.125884193529613,-0.0527599932906028,-0.9028729631368668,-3637.989968827932,,-1.7624887273071477,-1.3306180368238636,0.0,401.0,0,0.0014100490960099,0.0014100490960099,0.1903617889377691,435.9880922693259,,-0.8437907230650944,0.2080672602827391
0.9375,-1.5124246074124952,0.0061672001670664,g2-16-80.csv,0.2661705267567402,2304.3186841917413,,-0.2213835369089086,-0.0425401251817532,7.591357046698551,0.3290470646330212,9234.253335474888,,0.0352126677803474,0.0935651278182085,0.2797838154638182,2813.822297391825,,-0.1677829232639007,-0.0031311243399094,0.2814431086497544,2420.326790494547,,-0.1896298159011702,-0.0063273450707277,0.2402186840795085,1991.6192704429448,,-0.3079062996669135,-0.146344862679114,0.0,1981.0,0,0.0,0.0,0.2896856808811417,2585.724284809224,,-0.0933413678680828,0.04418295728243
0.875,-1.738489567123397,0.0298021337978508,g2-8-40.csv,0.6049947940022514,2324.952015390916,,-0.8243864936244448,-0.0188298262773499,7.546974117516527,0.640871546098505,3925.583792172476,,-0.6686617969512145,0.0340616137763925,0.6123439098766544,2546.4686645423126,,-0.763431412137048,-0.0042560545086624,0.6103715580588953,2351.59897955772,,-0.7414380599690455,-0.0054266338976172,0.594674527972368,2249.119363745532,,-0.8563362958632759,-0.0666764796631035,0.0,1895.0,0,0.0,0.0,0.6191017354348654,2413.89618131692,,-0.7240106687047839,0.0240941177825034
0.03125,-1.9942889037399865,0.0251526479026809,g2-32-10.csv,0.9614415225661074,2488.388442268695,,-1.8547471441474837,0.0207919254044525,7.590346945602565,0.9666208646438696,2636.355353558166,,-1.8440969791335335,0.0344834652802348,0.9622613565267591,2503.5411980070835,,-1.851874646847188,0.0234000958453882,0.9622209331836804,2501.2523429784223,,-1.8515727792427408,0.0231226576561076,0.9591004326796206,2459.4082415412386,,-1.865692800020127,0.0153760182568812,0.0,1979.0,0,0.0,0.0,0.9630587103334372,2513.741266871412,,-1.8488261405450577,0.025494392314191
0.8125,-1.9793280737493573,0.0014656183043088,g2-128-40.csv,0.6017915454756563,2460.1898801311886,,-0.7764751713484741,-0.0236634539454378,7.624130585661289,0.671133284354746,4314.456623693161,,-0.6034592208545133,0.0687236135898959,0.6093325184182311,2517.507882973263,,-0.7435370252826621,-0.0062643770213136,0.6094176406009406,2504.8287104223764,,-0.7414045258718978,-0.0072182680420125,0.552203768100796,2263.5569292687337,,-0.8483415184141121,-0.0937935837646562,0.0,2047.0,0,0.0,0.0,0.6170185423967165,2550.6841600802454,,-0.7100080789868602,0.0127667414196566
1.0,-0.6773824128339423,0.1544087580230244,birch3.csv,-0.267373431679096,-6361956613.872126,,-0.924624766190308,0.0300590830764278,10.911992768398092,0.0,32072736675.14556,,-0.8657909428646611,0.0360649943362055,-0.267373431679096,9250357962.922298,,-0.9050134917484256,0.0320610534963537,-0.267373431679096,5645325895.207881,,-0.9050134917484256,0.0320610534963537,-0.267373431679096,-6361956613.872126,,-0.94423604063219,0.0280571126565019,0.0,54830.0,0,0.0,0.0,-0.267373431679096,21257640472.002304,,-0.8854022173065433,0.0340630239162796
0.9375,-1.6698469144634045,0.0015438299584202,g2-32-90.csv,0.2243029750696319,2362.026675677153,,-0.1755228457403778,-0.0203423164362565,7.622174594817622,0.2937551039596132,11159.511647952952,,0.0949838724965776,0.1333266849627364,0.237669149260988,2765.8556671231318,,-0.1112436262248063,0.0145320707351067,0.2373137452043447,2517.266318472144,,-0.1162790980394312,0.0011036376870825,0.1716536234281752,1770.5188095994877,,-0.3427650161460489,-0.0616190848726225,0.0,2043.0,0,0.0,0.0,0.2521442168194932,2690.600318962579,,-0.0369825690797109,0.0482492229083221
0.0546875,0.1355107509647299,0.4974315650077385,dim256.csv,-0.1809412132277716,-409.6935582533404,,-1.2970286239728444,-0.2540723413643449,6.182084906716632,0.8587255851531155,4603.722169464259,,0.4684865212055182,0.8610022103623753,0.0028309670219142,14.920542206601118,,-1.023672988018506,-0.0185783676121025,0.0051212191100796,14.246738274900167,,-1.0723388270278296,-0.0041863036030609,-0.8887275254235852,-2723.008953168045,,-1.652685012951788,-1.1692463940345963,0.0,484.0,0,0.0011783316115702,0.0011783316115702,0.1857141896526514,429.009063318105,,-0.8459419181733461,0.2105779797724446
0.875,-1.9398710844150864,-0.0007439479513679,g2-64-50.csv,0.4916933562646848,2444.5553722810564,,-0.5421388285058262,-0.019023107352654,7.6236419465115715,0.5438146659795072,5373.411667586823,,-0.352214149555321,0.0962437403870433,0.5012732665094874,2543.978239757069,,-0.5010438202701955,0.0034268837542926,0.5013878589118133,2506.9537501762643,,-0.4971133724552237,-0.0030792622535117,0.4557632538208498,2224.270578647106,,-0.6844235476077243,-0.0906207796243187,0.0,2046.0,0,0.0,0.0,0.5105851239281581,2568.081993728594,,-0.4556985091739194,0.0242618471847192
1.0,-0.944123879544843,0.0644026048130868,g2-2-70.csv,0.396242946580003,1747.7233919637276,,-0.8230828585306457,-0.0510806581557203,7.377758908227872,0.396242946580003,4658.81963570982,,-0.7313936082568326,0.0476211656898275,0.396242946580003,3082.532762566448,,-0.7925197751060413,-0.0181800502072044,0.396242946580003,2961.794011296123,,-0.7925197751060413,-0.0181800502072044,0.396242946580003,1747.7233919637276,,-0.85364594195525,-0.0839812661042363,0.0,1600.0,0,0.0,0.0,0.396242946580003,4296.603381898844,,-0.761956691681437,0.0147205577413115
0.9375,-1.7002577617137082,0.0151964105514952,g2-16-60.csv,0.4073874574523528,2425.099956107052,,-0.4070459135632509,-0.0584239430586559,7.607878073278507,0.4640470800209391,6377.643045378821,,-0.2192766698876691,0.0492519998544083,0.417502403803505,2734.606521119157,,-0.3611284237282547,-0.0190306034318935,0.4176161536053675,2533.8736608272648,,-0.3680583546915095,-0.0160449886570506,0.3833621560583112,2237.4862559204307,,-0.4952432446532335,-0.1174041503397523,0.0,2014.0,0,0.0,0.0,0.4265210550437097,2607.71812760256,,-0.3169723393244699,0.0209593660005601
1.0,-1.7343772144773864,0.0411015445590934,g2-4-30.csv,0.7647795033214975,2277.095317333287,,-1.2421066944899413,-0.002169360751639,7.412764017426562,0.7808292099503883,3079.145387450108,,-1.2111270522778117,0.0204752178738914,0.7710016133434264,2458.873110417232,,-1.2309321983140875,0.0074708531374492,0.770727935513355,2318.473409179036,,-1.2346618841860355,0.0062924324328647,0.7641547419234022,2217.52103650448,,-1.2432779726064682,-0.0031766701898239,0.0,1657.0,0,0.0,0.0,0.7747903538385611,2457.011000943152,,-1.2234873880101822,0.0159326463219531
0.625,-1.9971026349084944,0.0009134425819204,g2-512-30.csv,0.7304125484517139,2462.915698401828,,-1.105247614016211,-0.0137110236486427,7.624130585661289,0.8379199063033177,3628.61801382086,,-0.9558282870610086,0.0739117391525149,0.7352375267725743,2498.36060884311,,-1.0821949160486863,-0.0009990391315559,0.7353123425593513,2496.725235079254,,-1.0825833155340532,-0.0009824594158794,0.5972404474463979,2041.8500669267328,,-1.2030236217213643,-0.0655086621609757,0.0,2047.0,0,0.0,0.0,0.740151151241755,2530.64923951127,,-1.0570809350645802,0.0121365598230818
0.75,-0.8168001895652983,0.5429105209294482,dim4.csv,-0.4616328379675637,-2524678560.962426,,-0.5002351377008828,-0.990646038918599,7.198931240688173,0.2423844334125219,83189026113.16617,,1.779981556866483,0.6530513009485359,-0.1819730591193017,12637042587.898909,,0.3176564032843542,-0.6386325684376205,-0.168309929004857,-369560173.2904259,,0.0740561072081231,-0.7300754168300615,-0.6325980034457925,-7923273455.728194,,-0.6574681581453126,-1.7474307410388947,0.0,1338.0,0,0.0,0.0,0.0966279112947376,12994415616.041536,,0.8919476481933601,-0.3780619463490828
